Median_House_Value,Latitude,Longitude
180200,33.78,-117.98
231300,33.8,-117.96
221800,33.79,-117.96
218000,33.8,-117.96
188400,33.8,-117.96
218300,33.79,-117.95
191000,33.78,-117.95
214500,33.79,-117.96
229200,33.78,-117.96
214300,33.8,-117.94
190600,33.79,-117.95
214600,33.8,-117.95
215700,33.8,-117.95
236500,33.79,-117.94
231300,33.78,-117.93
199200,33.78,-117.94
190800,33.79,-117.93
193400,33.79,-117.93
190500,33.79,-117.92
198700,33.79,-117.92
184300,33.79,-117.92
170300,33.79,-117.91
177900,33.78,-117.91
182300,33.78,-117.93
190300,33.77,-117.92
184000,33.78,-117.91
186500,33.78,-117.92
133800,33.78,-117.95
170800,33.77,-117.94
175900,33.77,-117.94
171100,33.78,-117.94
166100,33.78,-117.94
190700,33.77,-117.93
236100,33.78,-117.96
188500,33.78,-117.95
269300,33.78,-117.96
181800,33.77,-117.95
180900,33.77,-117.95
222800,33.77,-117.96
162200,33.77,-117.97
350000,33.77,-117.97
179600,33.77,-117.97
160900,33.77,-117.99
169800,33.77,-117.98
194000,33.76,-117.97
174200,33.77,-117.98
196900,33.76,-117.98
187500,33.76,-117.97
189500,33.76,-117.96
193900,33.76,-117.96
176100,33.75,-117.96
188000,33.76,-117.95
184200,33.76,-117.94
176200,33.76,-117.94
191400,33.76,-117.95
186700,33.75,-117.94
237300,33.75,-117.96
196300,33.75,-117.96
276100,33.75,-117.95
231400,33.75,-117.95
183900,33.76,-117.97
190700,33.75,-117.97
190400,33.75,-117.97
174100,33.76,-117.93
162800,33.75,-117.93
141600,33.75,-117.93
161800,33.76,-117.93
177900,33.76,-117.93
137500,33.75,-117.92
147500,33.75,-117.92
194800,33.77,-117.89
182300,33.77,-117.9
190400,33.77,-117.91
167400,33.76,-117.91
174300,33.76,-117.92
215100,33.76,-117.91
156300,33.75,-117.92
142800,33.75,-117.92
160000,33.75,-117.91
142600,33.74,-117.93
153000,33.74,-117.93
87500,33.74,-117.93
186500,33.74,-117.92
159700,33.74,-117.92
162500,33.74,-117.91
189300,33.74,-117.92
179500,33.73,-117.93
207200,33.74,-117.94
211400,33.73,-117.94
201200,33.74,-117.95
225200,33.74,-117.95
271900,33.74,-117.95
160500,33.7,-117.98
230000,33.71,-117.98
218800,33.71,-117.99
229600,33.71,-117.98
224800,33.68,-117.96
273800,33.68,-117.97
230700,33.68,-117.96
219200,33.68,-117.96
152100,33.68,-117.96
260900,33.68,-117.97
230400,33.69,-117.95
265000,33.68,-117.95
239200,33.68,-117.95
252800,33.68,-117.95
137300,33.67,-117.95
372400,33.67,-117.95
329800,33.66,-117.95
337400,33.66,-117.95
197900,33.65,-117.98
211300,33.65,-117.98
294900,33.65,-117.98
137500,33.64,-117.98
139200,33.74,-117.97
262000,33.74,-117.97
222500,33.73,-117.97
224200,33.73,-117.97
230000,33.74,-117.96
347600,33.73,-117.96
301800,33.73,-117.97
273400,33.72,-117.97
288000,33.72,-117.95
318200,33.72,-117.96
295600,33.73,-117.93
319500,33.72,-117.93
205800,33.73,-117.92
225800,33.73,-117.92
274200,33.72,-117.92
342600,33.71,-117.96
290900,33.71,-117.95
304500,33.71,-117.96
306500,33.71,-117.95
276500,33.71,-117.94
158800,33.71,-117.93
284500,33.7,-117.94
284600,33.69,-117.95
231900,33.7,-117.95
350200,33.69,-117.98
292000,33.69,-117.97
390500,33.7,-117.98
279300,33.7,-117.96
289600,33.7,-117.96
290400,33.69,-117.96
316700,33.69,-117.96
278000,33.7,-117.98
264600,33.71,-117.98
252900,33.71,-117.97
286100,33.71,-117.97
229400,33.7,-117.99
239200,33.7,-117.98
213000,33.69,-117.99
247200,33.69,-117.98
265100,33.67,-117.97
281500,33.66,-117.97
382100,33.67,-117.96
333300,33.66,-117.96
350600,33.65,-117.96
339300,33.65,-117.97
344000,33.63,-117.97
289800,33.65,-117.96
343300,33.65,-117.96
363100,33.65,-117.96
383900,33.61,-117.98
269800,33.73,-117.97
219700,33.73,-117.98
240400,33.72,-117.98
243100,33.72,-117.98
264700,33.67,-117.98
279400,33.66,-117.98
330700,33.67,-117.97
180300,33.66,-117.97
369100,33.68,-117.98
281900,33.68,-117.98
332900,33.68,-117.98
390800,33.68,-117.97
232100,33.68,-117.97
447700,33.67,-118.01
397600,33.67,-118.01
429200,33.66,-118.01
442700,33.66,-118
408300,33.65,-118.02
273600,33.68,-117.99
186900,33.68,-117.99
234600,33.67,-117.99
216700,33.68,-117.99
282200,33.67,-117.99
350000,33.67,-117.99
262500,33.67,-117.99
252900,33.66,-118
353100,33.66,-117.99
268800,33.66,-117.99
271400,33.62,-118.02
477700,33.65,-118.05
285400,33.68,-118
387800,33.67,-118
279700,33.71,-118
237500,33.71,-117.99
216700,33.71,-117.99
331900,33.71,-118.02
285700,33.7,-118.02
267800,33.72,-118.02
302500,33.73,-118.01
336900,33.73,-118.02
261000,33.72,-118.03
237800,33.72,-118.04
250900,33.73,-117.99
342800,33.73,-118
220800,33.73,-117.99
255700,33.72,-117.99
134800,33.72,-117.99
188500,33.72,-117.99
295600,33.71,-118.01
302700,33.7,-118.01
500001,33.69,-118.01
248800,33.7,-117.99
216400,33.69,-117.99
350000,33.69,-117.99
287800,33.71,-118.02
395300,33.7,-118.03
271400,33.71,-118.03
437900,33.67,-118.07
169400,33.72,-118.04
188900,33.72,-118.05
182500,33.72,-118.04
295100,33.7,-118.09
396900,33.71,-118.04
380000,33.75,-118.09
4.00E+05,33.74,-118.1
346400,33.75,-118.11
500001,33.74,-118.11
422200,33.74,-118.09
390500,33.75,-118.11
495500,33.74,-118.1
457100,33.74,-118.1
500001,33.73,-118.11
500001,33.74,-118.1
485000,33.72,-118.07
500001,33.72,-118.07
500001,33.71,-118.09
500001,33.72,-118.06
461600,33.71,-118.05
500001,33.72,-118.06
401700,33.73,-118.07
500001,33.72,-118.06
500001,33.73,-118.06
340700,33.72,-118.08
266100,33.73,-118.05
226100,33.72,-118.05
174500,33.72,-118.05
62000,33.77,-118.09
87500,33.77,-118.08
67500,33.77,-118.08
68500,33.77,-118.08
46900,33.76,-118.08
58500,33.76,-118.09
61300,33.77,-118.09
54300,33.76,-118.08
46700,33.76,-118.08
71300,33.76,-118.08
67500,33.77,-118.09
176000,33.76,-118
186000,33.75,-118.01
137500,33.75,-118
316700,33.74,-118
214800,33.76,-118.02
231200,33.75,-118.02
221900,33.76,-118.03
338800,33.76,-118.04
235600,33.75,-118.04
235800,33.74,-118.04
248200,33.74,-118.02
234100,33.73,-118.02
264900,33.74,-118.01
180000,33.75,-117.98
199600,33.75,-117.98
184400,33.75,-117.99
207500,33.74,-117.98
240000,33.74,-117.99
304700,33.74,-117.98
248100,33.73,-117.99
284900,33.73,-117.98
202400,33.77,-117.99
197400,33.76,-117.98
190900,33.76,-117.99
177700,33.76,-117.99
191800,33.75,-117.99
150000,33.76,-117.98
192500,33.76,-117.98
210600,33.75,-117.98
207500,33.77,-118.02
211500,33.77,-118.02
195800,33.76,-118.02
204100,33.77,-118.01
217500,33.77,-118.01
191900,33.76,-118.01
177700,33.76,-118.01
192800,33.77,-118
194200,33.76,-118
211700,33.77,-118
179200,33.76,-118
208800,33.76,-118
221200,33.77,-118.03
181300,33.77,-118.02
218900,33.77,-118.03
255900,33.77,-118.03
223500,33.76,-118.03
294900,33.76,-118.04
237600,33.79,-118.03
216600,33.79,-118.03
223200,33.79,-118.01
228900,33.78,-118.02
207400,33.78,-118.01
257500,33.78,-118.03
233100,33.78,-118.01
270100,33.78,-118.03
259400,33.78,-118.04
247100,33.78,-118.04
369400,33.8,-118.08
384500,33.8,-118.07
376200,33.79,-118.08
342700,33.78,-118.09
362400,33.79,-118.07
360100,33.79,-118.09
372000,33.78,-118.08
364700,33.78,-118.08
340100,33.78,-118.08
240400,33.79,-118.02
258000,33.79,-118.01
193800,33.8,-118.02
359600,33.8,-118.02
219500,33.8,-118.01
390900,33.78,-118.05
353500,33.78,-118.05
359100,33.78,-118.05
355600,33.78,-118.06
245100,33.8,-118.04
196900,33.8,-118.06
320700,33.79,-118.07
212500,33.8,-118.06
195300,33.8,-118.06
193100,33.8,-118.07
277400,33.79,-118.05
256000,33.84,-118.04
329700,33.84,-118.05
320700,33.83,-118.04
273900,33.82,-118.04
201900,33.83,-118.04
159600,33.82,-118.05
190900,33.82,-118.06
263000,33.81,-118.06
398800,33.81,-118.07
218200,33.8,-118.07
237500,33.81,-118.08
244400,33.82,-118.03
245300,33.82,-118.03
318500,33.82,-118.03
258300,33.82,-118.02
260000,33.83,-118.02
198400,33.83,-118.03
229600,33.83,-118.03
132800,33.83,-118.03
226400,33.83,-118.06
286700,33.83,-118.05
343900,33.83,-118.06
386700,33.82,-118.05
163800,33.83,-118.06
213400,33.82,-118.06
241000,33.81,-118.04
216100,33.81,-118.04
234600,33.81,-118.05
237400,33.81,-118.03
289300,33.86,-118.03
279200,33.85,-118.04
315900,33.85,-118.04
313100,33.85,-118.05
328500,33.85,-118.04
344400,33.85,-118.03
208600,33.83,-118.01
215600,33.84,-118.01
196000,33.84,-118.03
217600,33.83,-118.02
204500,33.82,-118.02
192300,33.82,-118.01
190100,33.81,-118.01
200900,33.81,-118.02
220700,33.86,-118.02
213000,33.85,-118.02
203700,33.85,-118.03
224100,33.85,-118.03
209300,33.85,-118.01
195200,33.85,-118.01
188000,33.85,-118
194200,33.86,-118.01
202100,33.84,-118.01
213400,33.84,-118.01
214100,33.84,-118.02
226400,33.84,-118.03
187200,33.86,-117.99
212600,33.85,-117.99
197200,33.85,-118
203000,33.86,-118
192600,33.85,-117.99
207000,33.84,-117.99
195100,33.84,-118
165100,33.84,-118
185700,33.87,-118.01
178000,33.86,-117.99
268100,33.88,-118
269600,33.88,-118.01
159400,33.88,-117.99
161100,33.88,-117.99
170800,33.88,-118
174000,33.87,-117.99
165600,33.87,-118
217000,33.87,-117.99
161900,33.87,-117.99
176100,33.86,-117.99
393700,33.89,-117.98
240600,33.88,-117.99
160500,33.89,-117.99
347800,33.89,-117.99
181800,33.89,-117.97
137500,33.89,-117.97
185100,33.88,-117.97
218500,33.88,-117.97
367400,33.89,-117.97
321600,33.88,-117.97
462800,33.89,-117.97
143800,39.17,-120.1
124000,39.09,-120.06
170000,39.15,-120.06
2.00E+05,39.12,-120.2
171900,39.14,-120.18
127800,39.14,-120.16
146900,39.17,-120.18
145800,39.17,-120.15
176600,39.15,-120.15
283300,39.2,-120.15
179200,39.18,-120.12
360000,39.19,-120.1
213200,39.19,-120.1
196900,39.2,-120.1
158300,39.21,-120.11
153300,39.24,-120.11
146900,39.23,-120.08
169500,39.24,-120.07
163500,39.25,-120.06
123800,39.24,-120.04
154500,39.27,-120.04
99300,39.24,-120.02
93600,39.24,-120.02
225000,39.24,-120.02
139300,39.26,-120.01
146800,38.98,-120.91
101000,39.02,-120.81
118200,39.12,-120.69
97700,39.02,-120.83
143000,38.91,-121.06
138400,38.9,-121.08
184300,38.88,-121.06
139000,38.89,-121.08
122200,38.9,-121.07
239400,38.89,-121.15
216500,38.86,-121.12
128100,38.87,-121.13
193100,38.91,-121.15
220100,38.85,-121.08
237100,38.74,-121.16
287800,38.77,-121.14
276600,38.75,-121.16
236500,38.84,-121.14
233000,38.82,-121.14
217500,38.8,-121.15
277800,38.78,-121.18
220100,38.8,-121.18
239200,38.76,-121.21
264400,38.75,-121.21
394000,38.76,-121.17
334800,38.73,-121.2
273100,38.73,-121.18
247600,38.75,-121.18
229600,38.75,-121.24
203700,38.72,-121.24
154900,38.74,-121.27
172100,38.73,-121.26
135900,38.74,-121.26
267400,38.73,-121.28
198700,38.72,-121.27
179400,38.72,-121.25
128500,38.75,-121.27
134700,38.74,-121.28
139200,38.73,-121.3
220100,38.73,-121.36
186300,38.74,-121.32
129200,38.75,-121.31
86300,38.75,-121.3
83800,38.75,-121.28
87900,38.74,-121.3
169300,38.77,-121.33
101900,38.76,-121.28
85300,38.75,-121.27
187500,38.76,-121.29
201400,38.77,-121.28
147900,38.8,-121.28
141100,38.78,-121.24
136500,38.78,-121.24
142600,38.78,-121.23
218000,38.78,-121.22
217300,38.82,-121.24
188700,38.8,-121.25
173200,38.79,-121.24
110200,38.79,-121.24
92000,38.79,-121.23
124800,38.8,-121.22
209400,38.87,-121.19
151900,38.83,-121.21
139400,38.85,-121.19
124400,38.83,-121.18
162700,38.85,-121.39
126400,39,-121.3
82100,38.97,-121.31
192600,38.92,-121.22
191400,38.87,-121.27
108700,38.9,-121.29
93600,38.9,-121.28
110800,38.89,-121.29
99300,38.89,-121.3
91300,38.89,-121.3
111300,38.89,-121.32
212000,38.92,-121.14
135500,38.92,-121.1
190500,38.91,-121.11
125000,38.94,-121.1
164000,38.92,-121.07
158800,38.92,-121.05
220600,39,-121.15
196300,38.95,-121.19
158600,38.95,-121.11
55300,38.95,-121.1
212800,38.98,-121.06
201900,38.97,-121.05
191900,38.97,-121.09
192300,39,-121.1
156100,38.95,-121.08
167700,38.93,-121.08
150700,38.94,-121.07
153200,38.95,-121.04
166800,39.04,-120.99
162900,38.99,-120.98
174300,39,-121.04
185400,39.01,-121.02
312500,39,-121
142700,39.18,-120.87
128900,39.15,-120.87
118800,39.27,-120.58
175000,39.3,-120.33
141300,39.28,-120.18
244000,39.2,-120.22
139100,39.12,-120.96
148000,39.08,-120.98
151500,39.05,-120.94
87800,39.93,-120.98
83500,39.93,-120.95
70900,39.9,-120.93
81900,39.93,-120.9
96600,39.95,-120.9
118800,39.96,-120.93
102500,40.02,-120.92
88200,39.9,-120.74
102000,39.78,-120.57
130500,39.72,-120.66
126500,39.82,-120.74
83000,39.75,-121
88800,39.86,-121.14
71900,39.79,-120.53
1.00E+05,39.78,-120.48
55900,39.8,-120.45
75900,39.83,-120.46
92800,39.82,-120.38
82500,39.8,-120.15
89200,40.17,-120.94
69600,40.08,-120.91
58000,40.14,-120.94
75000,40.01,-121.23
89400,40.13,-120.71
67500,40.27,-121.25
93600,40.31,-121.24
77100,40.29,-121.23
193800,40.23,-121.19
137500,40.19,-121.08
143800,40.23,-121.06
113400,40.3,-121.09
111500,40.29,-121.14
145200,40.25,-121.15
87800,34,-117.35
92900,33.99,-117.36
88900,34,-117.37
90600,34,-117.37
105100,34,-117.36
124200,34.01,-117.37
123800,34,-117.38
141700,33.99,-117.38
101600,33.98,-117.38
169100,33.98,-117.39
125000,33.97,-117.41
96700,33.98,-117.37
155000,33.97,-117.38
162500,33.98,-117.38
95800,33.98,-117.37
114200,33.99,-117.37
82300,33.98,-117.36
92400,33.97,-117.37
79900,33.97,-117.37
84800,33.97,-117.37
125000,33.98,-117.37
112500,33.99,-117.35
85900,33.98,-117.35
122500,33.97,-117.35
82200,33.97,-117.36
80700,33.98,-117.36
216600,33.96,-117.37
235200,33.96,-117.35
204800,33.95,-117.35
219600,33.94,-117.37
315200,33.92,-117.36
136200,33.97,-117.39
150000,33.97,-117.38
129300,33.96,-117.39
125500,33.96,-117.4
117900,33.97,-117.39
148900,33.97,-117.4
134800,33.97,-117.4
118800,33.96,-117.41
123400,33.96,-117.41
157800,33.97,-117.41
112500,33.96,-117.44
116500,33.96,-117.43
115300,33.95,-117.44
111500,33.95,-117.4
117300,33.95,-117.4
132100,33.95,-117.41
123900,33.95,-117.41
110800,33.95,-117.42
98100,33.96,-117.42
112700,33.96,-117.41
133800,33.96,-117.38
122900,33.95,-117.39
120700,33.95,-117.39
121400,33.95,-117.4
114400,33.96,-117.39
142600,33.95,-117.37
140100,33.94,-117.37
136800,33.94,-117.38
127900,33.93,-117.39
109100,33.95,-117.39
82700,33.94,-117.4
81300,33.93,-117.4
89300,33.93,-117.41
112000,33.94,-117.4
116000,33.94,-117.4
117600,33.94,-117.41
112500,33.94,-117.41
125600,33.93,-117.42
118500,33.94,-117.41
113500,33.94,-117.42
113900,33.94,-117.42
104500,33.95,-117.43
113300,33.93,-117.43
129300,33.93,-117.43
109400,33.93,-117.43
116000,33.93,-117.44
103700,33.94,-117.45
114100,33.94,-117.44
126900,33.94,-117.44
118700,33.94,-117.44
129900,33.93,-117.44
113900,33.93,-117.45
110800,33.92,-117.44
121400,33.91,-117.45
113300,33.92,-117.45
113700,33.92,-117.39
314100,33.9,-117.4
148700,33.9,-117.44
138000,33.91,-117.43
193800,33.89,-117.42
87800,34.01,-117.4
92000,34.01,-117.41
97800,34.02,-117.43
162800,34.02,-117.42
86800,34,-117.4
76200,34,-117.4
83400,34,-117.41
152200,33.98,-117.43
119500,33.98,-117.42
95200,34.01,-117.45
98300,34.01,-117.43
88600,34,-117.41
96600,34,-117.42
116900,33.99,-117.43
171300,33.99,-117.44
128500,34,-117.5
116400,33.99,-117.49
115000,33.98,-117.48
160600,33.98,-117.49
138700,33.98,-117.5
158100,33.98,-117.47
121100,34.01,-117.48
108200,34.02,-117.49
142400,34.02,-117.49
135300,34.02,-117.51
145500,34,-117.48
124700,34,-117.51
182900,33.99,-117.52
141000,33.97,-117.53
141000,33.97,-117.53
137500,33.97,-117.51
375000,34.02,-117.53
153100,33.94,-117.6
75000,34,-117.55
203200,33.94,-117.53
163900,33.94,-117.55
164300,33.94,-117.56
257100,33.94,-117.56
271900,33.93,-117.57
229400,33.95,-117.55
203400,33.91,-117.59
137600,33.9,-117.57
191700,33.89,-117.56
164800,33.89,-117.55
220800,33.89,-117.52
251000,33.91,-117.6
154300,33.93,-117.55
163300,33.92,-117.55
198800,33.9,-117.55
233500,33.92,-117.53
246400,33.92,-117.58
214600,33.91,-117.57
244200,33.93,-117.59
135600,33.93,-117.5
139100,33.91,-117.49
115600,33.92,-117.5
146800,33.92,-117.5
169100,33.95,-117.51
99600,33.95,-117.46
124600,33.95,-117.47
139200,33.96,-117.5
143400,33.95,-117.5
85800,33.94,-117.46
88500,33.94,-117.47
112900,33.94,-117.48
117300,33.94,-117.48
127100,33.94,-117.49
114700,33.93,-117.46
132800,33.93,-117.46
121100,33.92,-117.46
110500,33.93,-117.47
105600,33.94,-117.47
105400,33.94,-117.46
122000,33.93,-117.48
126100,33.92,-117.47
124600,33.93,-117.49
127300,33.91,-117.47
144800,33.9,-117.46
149900,33.89,-117.48
159100,33.9,-117.49
141100,33.91,-117.48
334100,33.88,-117.44
158000,33.89,-117.51
123800,33.88,-117.51
102500,33.88,-117.52
91000,33.88,-117.53
239800,33.87,-117.5
96200,33.88,-117.56
107900,33.89,-117.58
108800,33.88,-117.55
138200,33.87,-117.57
113000,33.88,-117.56
119400,33.88,-117.57
110600,33.88,-117.57
113500,33.87,-117.58
117000,33.88,-117.59
107000,33.88,-117.59
116100,33.88,-117.58
122800,33.87,-117.57
165000,33.87,-117.57
163900,33.87,-117.58
144300,33.87,-117.58
142100,33.87,-117.58
195300,33.85,-117.55
339300,33.83,-117.56
195100,33.85,-117.58
216700,33.82,-117.54
500001,33.83,-117.55
221400,33.85,-117.6
177100,33.86,-117.56
137100,33.87,-117.55
204800,33.88,-117.64
150300,33.87,-117.6
161000,33.86,-117.6
138100,33.87,-117.6
257900,33.87,-117.64
111000,33.84,-117.52
189800,33.83,-117.52
195600,33.83,-117.53
160800,33.76,-117.54
215000,33.82,-117.52
189800,33.88,-117.36
187800,33.9,-117.33
211300,33.89,-117.34
267900,33.89,-117.38
240500,33.88,-117.36
110000,33.86,-117.26
161300,33.87,-117.33
127900,33.85,-117.3
118000,33.85,-117.28
295200,33.81,-117.43
249100,33.76,-117.4
223600,33.85,-117.4
123200,33.84,-117.26
173900,33.87,-117.32
152700,33.89,-117.28
184500,33.96,-117.34
144500,33.96,-117.32
236500,33.94,-117.34
214500,33.94,-117.34
216500,33.94,-117.31
162500,33.98,-117.33
162500,33.97,-117.33
101600,34,-117.34
103400,33.98,-117.34
133500,33.99,-117.32
140300,33.97,-117.31
160600,33.97,-117.29
95300,34.01,-117.35
85400,34.02,-117.34
129900,34.01,-117.32
132600,33.95,-117.24
142000,33.94,-117.23
138700,33.95,-117.25
163300,33.96,-117.23
155500,33.95,-117.21
223200,33.94,-117.14
197700,33.97,-117.21
135700,33.94,-117.28
86900,33.92,-117.28
127200,33.92,-117.27
164800,33.93,-117.27
113900,33.94,-117.24
113200,33.93,-117.24
137600,33.93,-117.25
124600,33.92,-117.25
127200,33.91,-117.23
136600,33.89,-117.23
114200,33.94,-117.23
117000,33.93,-117.22
130900,33.92,-117.22
152600,33.93,-117.21
143500,33.92,-117.16
121500,33.9,-117.22
244400,33.89,-117.13
143000,33.9,-117.19
500001,33.87,-117.22
136300,33.85,-117.24
187500,33.83,-117.17
161300,33.83,-117.2
1.00E+05,33.83,-117.23
122100,33.82,-117.21
113700,33.81,-117.22
97900,33.71,-117.21
110100,33.72,-117.2
98600,33.72,-117.2
83300,33.71,-117.2
92400,33.7,-117.2
83500,33.7,-117.19
136400,33.69,-117.19
228900,33.68,-117.27
113400,33.7,-117.25
125900,33.68,-117.23
117200,33.66,-117.22
177300,33.66,-117.17
145800,33.67,-117.07
139600,33.83,-117.11
161200,33.78,-117.11
148200,33.82,-117.08
169300,33.78,-117.18
96100,33.75,-117.11
155400,33.76,-117.16
109200,33.74,-117.22
145300,33.78,-117.06
148800,33.81,-117.14
126500,33.8,-117.22
90500,33.71,-117.09
112500,33.72,-117.07
71300,33.74,-117.11
111500,33.7,-117.15
140700,33.73,-117.16
89300,33.79,-117.23
81500,33.78,-117.23
83000,33.77,-117.23
118300,33.83,-117.29
173300,33.8,-117.32
146500,33.81,-117.26
104200,33.77,-117.24
129200,33.75,-117.31
101300,33.77,-117.27
110000,33.72,-117.29
114600,33.72,-117.28
168700,33.69,-117.39
123800,33.7,-117.37
